"SAN.Open" "SAN.High" "SAN.Low" "SAN.Close" "SAN.Volume" "SAN.Adjusted"
"2017-05-09" 6.80000019073486 6.82000017166138 6.67000007629395 6.69000005722046 6440400 5.40938472747803
"2017-05-10" 6.65999984741211 6.71999979019165 6.65999984741211 6.71999979019165 6682800 5.43364191055298
"2017-05-11" 6.59999990463257 6.63000011444092 6.55000019073486 6.6100001335144 4916500 5.34469890594482
"2017-05-12" 6.6100001335144 6.63000011444092 6.57999992370605 6.63000011444092 8107300 5.36087036132812
"2017-05-15" 6.71000003814697 6.76000022888184 6.69999980926514 6.73999977111816 12002700 5.44981384277344
"2017-05-16" 6.80000019073486 6.80999994277954 6.75 6.80999994277954 4966600 5.50641393661499
"2017-05-17" 6.67000007629395 6.73000001907349 6.55999994277954 6.57000017166138 8210300 5.31235599517822
"2017-05-18" 6.30999994277954 6.44999980926514 6.30999994277954 6.42000007629395 10411100 5.19106864929199
"2017-05-19" 6.48999977111816 6.59000015258789 6.48999977111816 6.57000017166138 8331800 5.31235599517822
"2017-05-22" 6.48999977111816 6.51999998092651 6.42000007629395 6.44999980926514 5498500 5.2153263092041
"2017-05-23" 6.55000019073486 6.59999990463257 6.5 6.57999992370605 11643600 5.32044076919556
"2017-05-24" 6.59999990463257 6.6399998664856 6.55999994277954 6.6100001335144 3616300 5.34469890594482
"2017-05-25" 6.6399998664856 6.65000009536743 6.57999992370605 6.61999988555908 9384100 5.35278415679932
"2017-05-26" 6.53000020980835 6.59999990463257 6.51000022888184 6.59000015258789 5381800 5.32852697372437
"2017-05-30" 6.55999994277954 6.57999992370605 6.48000001907349 6.48999977111816 5798400 5.24766969680786
"2017-05-31" 6.53999996185303 6.57999992370605 6.46999979019165 6.53999996185303 4958500 5.2880973815918
"2017-06-01" 6.46999979019165 6.57000017166138 6.44000005722046 6.55999994277954 5081000 5.30426979064941
"2017-06-02" 6.57000017166138 6.59999990463257 6.53000020980835 6.55000019073486 8137100 5.29618453979492
"2017-06-05" 6.53000020980835 6.57999992370605 6.51999998092651 6.55999994277954 6550800 5.30426979064941
"2017-06-06" 6.53000020980835 6.57999992370605 6.34000015258789 6.3600001335144 20334700 5.14255332946777
"2017-06-07" 6.5 6.55000019073486 6.44999980926514 6.51999998092651 13859400 5.27192640304565
"2017-06-08" 6.69000005722046 6.84999990463257 6.65000009536743 6.78999996185303 16935900 5.49024248123169
"2017-06-09" 6.80999994277954 6.86999988555908 6.76000022888184 6.84000015258789 15077300 5.5306715965271
"2017-06-12" 6.80999994277954 6.82999992370605 6.76000022888184 6.82999992370605 12487600 5.52258539199829
"2017-06-13" 6.86999988555908 6.8899998664856 6.80000019073486 6.82999992370605 8625600 5.52258539199829
"2017-06-14" 6.78000020980835 6.78999996185303 6.67000007629395 6.71000003814697 10598300 5.42555570602417
"2017-06-15" 6.53000020980835 6.6100001335144 6.5 6.59000015258789 6953500 5.32852697372437
"2017-06-16" 6.55999994277954 6.6100001335144 6.53000020980835 6.59999990463257 7212600 5.33661270141602
"2017-06-19" 6.65999984741211 6.69000005722046 6.6399998664856 6.65999984741211 6063000 5.38512754440308
"2017-06-20" 6.57999992370605 6.57999992370605 6.48999977111816 6.51000022888184 6996200 5.26384115219116
"2017-06-21" 6.53000020980835 6.57000017166138 6.51000022888184 6.53999996185303 6983700 5.2880973815918
"2017-06-22" 6.53000020980835 6.57000017166138 6.5 6.51000022888184 5495900 5.26384115219116
"2017-06-23" 6.48999977111816 6.51999998092651 6.46999979019165 6.48999977111816 4047400 5.24766969680786
"2017-06-26" 6.59000015258789 6.6399998664856 6.55000019073486 6.55999994277954 6159300 5.30426979064941
"2017-06-27" 6.6399998664856 6.69999980926514 6.6100001335144 6.65999984741211 8027800 5.38512754440308
"2017-06-28" 6.71999979019165 6.88000011444092 6.71999979019165 6.84999990463257 13192700 5.53875684738159
"2017-06-29" 6.90000009536743 6.92999982833862 6.71000003814697 6.78000020980835 10390600 5.4821572303772
"2017-06-30" 6.71999979019165 6.73999977111816 6.59999990463257 6.69000005722046 8375900 5.40938472747803
"2017-07-03" 6.78999996185303 6.84999990463257 6.76000022888184 6.78999996185303 5396600 5.49024248123169
"2017-07-05" 6.76000022888184 6.78999996185303 6.71999979019165 6.78999996185303 10649800 5.49024248123169
"2017-07-06" 6.73999977111816 6.88000011444092 6.73999977111816 6.82999992370605 5055200 5.52258539199829
"2017-07-07" 6.76000022888184 6.80000019073486 6.73000001907349 6.76999998092651 2790600 5.47407102584839
"2017-07-10" 6.71000003814697 6.78999996185303 6.69000005722046 6.75 4794000 5.45789909362793
"2017-07-11" 6.71999979019165 6.75 6.67999982833862 6.75 5007300 5.45789909362793
"2017-07-12" 6.73000001907349 6.76000022888184 6.71000003814697 6.73999977111816 5633200 5.44981384277344
"2017-07-13" 6.80999994277954 6.82000017166138 6.76000022888184 6.80999994277954 3502000 5.50641393661499
"2017-07-14" 6.75 6.80000019073486 6.73999977111816 6.76000022888184 3754200 5.4659857749939
"2017-07-17" 6.71000003814697 6.71000003814697 6.67000007629395 6.69000005722046 3369400 5.40938472747803
"2017-07-18" 6.6100001335144 6.63000011444092 6.57999992370605 6.61999988555908 5318300 5.35278415679932
"2017-07-19" 6.51000022888184 6.57000017166138 6.5 6.55000019073486 11833500 5.29618453979492
"2017-07-20" 6.6399998664856 6.69000005722046 6.61999988555908 6.67000007629395 5351500 5.39321327209473
"2017-07-21" 6.57999992370605 6.6100001335144 6.55999994277954 6.6100001335144 6977900 5.34469890594482
"2017-07-24" 6.65000009536743 6.71000003814697 6.61999988555908 6.71000003814697 6944000 5.42555570602417
"2017-07-25" 6.80000019073486 6.84000015258789 6.76999998092651 6.78000020980835 6354000 5.4821572303772
"2017-07-26" 6.76000022888184 6.80000019073486 6.71999979019165 6.75 6644500 5.45789909362793
"2017-07-27" 6.76999998092651 6.78999996185303 6.67000007629395 6.73000001907349 6776800 5.44172763824463
"2017-07-28" 6.78000020980835 6.84999990463257 6.73999977111816 6.84000015258789 4727800 5.5306715965271
"2017-07-31" 6.8600001335144 6.86999988555908 6.76999998092651 6.82000017166138 4620700 5.51450061798096
"2017-08-01" 6.84999990463257 6.8600001335144 6.80000019073486 6.82999992370605 4545700 5.57903051376343
"2017-08-02" 6.78999996185303 6.80999994277954 6.76000022888184 6.78999996185303 3273500 5.54635572433472
"2017-08-03" 6.76999998092651 6.8600001335144 6.76000022888184 6.82000017166138 4570000 5.57086133956909
"2017-08-04" 6.90000009536743 6.90999984741211 6.82999992370605 6.8600001335144 5241500 5.60353565216064
"2017-08-07" 6.86999988555908 6.8899998664856 6.8600001335144 6.8899998664856 2923600 5.62804174423218
"2017-08-08" 6.8899998664856 6.90999984741211 6.82999992370605 6.82999992370605 4089600 5.57903051376343
"2017-08-09" 6.71999979019165 6.76999998092651 6.71000003814697 6.76999998092651 6191200 5.53001976013184
"2017-08-10" 6.6399998664856 6.6399998664856 6.51000022888184 6.51999998092651 9544200 5.32580900192261
"2017-08-11" 6.51999998092651 6.53999996185303 6.42999982833862 6.46999979019165 7234500 5.28496742248535
"2017-08-14" 6.57999992370605 6.6399998664856 6.57999992370605 6.59999990463257 4493300 5.39115619659424
"2017-08-15" 6.57999992370605 6.59999990463257 6.53999996185303 6.59000015258789 4394300 5.38298845291138
"2017-08-16" 6.6399998664856 6.65999984741211 6.6100001335144 6.61999988555908 3631900 5.40749263763428
"2017-08-17" 6.5 6.53000020980835 6.38000011444092 6.38000011444092 6748600 5.21145105361938
"2017-08-18" 6.40000009536743 6.48999977111816 6.38000011444092 6.46000003814697 4265800 5.27679920196533
"2017-08-21" 6.46000003814697 6.46000003814697 6.40999984741211 6.44000005722046 3672400 5.26046180725098
"2017-08-22" 6.42999982833862 6.48000001907349 6.42000007629395 6.46999979019165 2962700 5.28496742248535
"2017-08-23" 6.42999982833862 6.46000003814697 6.3899998664856 6.44000005722046 5231100 5.26046180725098
"2017-08-24" 6.51999998092651 6.53000020980835 6.46000003814697 6.48000001907349 4571100 5.29313516616821
"2017-08-25" 6.51999998092651 6.57000017166138 6.51000022888184 6.53000020980835 3570700 5.33397817611694
"2017-08-28" 6.57000017166138 6.57000017166138 6.5 6.5 2454800 5.30947303771973
"2017-08-29" 6.46000003814697 6.51000022888184 6.44999980926514 6.5 4602900 5.30947303771973
"2017-08-30" 6.48000001907349 6.48999977111816 6.42999982833862 6.44000005722046 2850600 5.26046180725098
"2017-08-31" 6.53000020980835 6.55000019073486 6.48999977111816 6.51000022888184 3761800 5.31764078140259
"2017-09-01" 6.51999998092651 6.53999996185303 6.48999977111816 6.51000022888184 2849300 5.31764078140259
"2017-09-05" 6.42999982833862 6.44000005722046 6.28999996185303 6.32999992370605 6611200 5.17060947418213
"2017-09-06" 6.34999990463257 6.3899998664856 6.34000015258789 6.3600001335144 6363100 5.1951150894165
"2017-09-07" 6.40000009536743 6.40999984741211 6.34000015258789 6.3899998664856 8487200 5.2196192741394
"2017-09-08" 6.44000005722046 6.48000001907349 6.40999984741211 6.40999984741211 5948300 5.23595666885376
"2017-09-11" 6.55000019073486 6.6399998664856 6.55000019073486 6.61999988555908 4862900 5.40749263763428
"2017-09-12" 6.65000009536743 6.67999982833862 6.6399998664856 6.65000009536743 4419700 5.43199920654297
"2017-09-13" 6.67999982833862 6.69999980926514 6.6399998664856 6.6399998664856 2590900 5.42383003234863
"2017-09-14" 6.67999982833862 6.71999979019165 6.67999982833862 6.69999980926514 3310200 5.47284078598022
"2017-09-15" 6.6399998664856 6.69000005722046 6.6399998664856 6.65999984741211 3917200 5.4401683807373
"2017-09-18" 6.73000001907349 6.75 6.69999980926514 6.71000003814697 4527600 5.4810094833374
"2017-09-19" 6.78000020980835 6.80000019073486 6.76000022888184 6.78999996185303 5391600 5.54635572433472
"2017-09-20" 6.71000003814697 6.75 6.67000007629395 6.73999977111816 5441200 5.50551462173462
"2017-09-21" 6.80000019073486 6.80000019073486 6.76000022888184 6.78999996185303 3001500 5.54635572433472
"2017-09-22" 6.82000017166138 6.84999990463257 6.80999994277954 6.82999992370605 3958600 5.57903051376343
"2017-09-25" 6.76999998092651 6.76999998092651 6.6399998664856 6.67999982833862 4529300 5.45650434494019
"2017-09-26" 6.67999982833862 6.67999982833862 6.6100001335144 6.63000011444092 2893000 5.41566181182861
"2017-09-27" 6.86999988555908 6.8899998664856 6.82999992370605 6.84999990463257 6417300 5.59536743164062
"2017-09-28" 6.92000007629395 6.92000007629395 6.88000011444092 6.90999984741211 4762500 5.64437770843506
"2017-09-29" 6.8899998664856 6.94000005722046 6.8899998664856 6.94000005722046 4828700 5.66888380050659
"2017-10-02" 6.71000003814697 6.82000017166138 6.69999980926514 6.82000017166138 7491900 5.57086133956909
"2017-10-03" 6.76000022888184 6.82000017166138 6.75 6.80000019073486 5031400 5.55452442169189
"2017-10-04" 6.59999990463257 6.61999988555908 6.53999996185303 6.55000019073486 12944300 5.35031461715698
"2017-10-05" 6.67000007629395 6.82999992370605 6.65999984741211 6.69999980926514 8640300 5.47284078598022
"2017-10-06" 6.73000001907349 6.76000022888184 6.67999982833862 6.73999977111816 6320300 5.50551462173462
"2017-10-09" 6.78000020980835 6.80000019073486 6.73000001907349 6.76000022888184 5256300 5.52185153961182
"2017-10-10" 6.6100001335144 6.82999992370605 6.57999992370605 6.82000017166138 19443300 5.57086133956909
"2017-10-11" 6.65999984741211 6.71000003814697 6.65999984741211 6.69999980926514 5156100 5.47284078598022
"2017-10-12" 6.67000007629395 6.67999982833862 6.63000011444092 6.6399998664856 3542700 5.42383003234863
"2017-10-13" 6.59000015258789 6.6399998664856 6.57000017166138 6.57999992370605 3889200 5.3748197555542
"2017-10-16" 6.51000022888184 6.53000020980835 6.46999979019165 6.51999998092651 3838200 5.36905574798584
"2017-10-17" 6.59000015258789 6.61999988555908 6.55000019073486 6.55000019073486 3392100 5.39376068115234
"2017-10-18" 6.57000017166138 6.6399998664856 6.57000017166138 6.6100001335144 3296800 5.44316816329956
"2017-10-19" 6.55999994277954 6.6100001335144 6.55000019073486 6.57999992370605 3111400 5.41846370697021
"2017-10-20" 6.59999990463257 6.61999988555908 6.55999994277954 6.55999994277954 3231600 5.4019947052002
"2017-10-23" 6.51999998092651 6.53000020980835 6.44999980926514 6.46000003814697 3613100 5.31964778900146
"2017-10-24" 6.55999994277954 6.61999988555908 6.53999996185303 6.59000015258789 3601400 5.42669868469238
"2017-10-25" 6.65999984741211 6.67999982833862 6.59000015258789 6.63000011444092 5196000 5.45963764190674
"2017-10-26" 6.84000015258789 6.84999990463257 6.69999980926514 6.73999977111816 7788700 5.55022001266479
"2017-10-27" 6.55999994277954 6.6399998664856 6.51999998092651 6.53000020980835 12701500 5.37729024887085
"2017-10-30" 6.73999977111816 6.76999998092651 6.73000001907349 6.73000001907349 10173500 5.54198551177979
"2017-10-31" 6.76999998092651 6.80000019073486 6.73000001907349 6.73999977111816 4609200 5.55022001266479
"2017-11-01" 6.75 6.78000020980835 6.73000001907349 6.76999998092651 4339200 5.5749249458313
"2017-11-02" 6.69999980926514 6.76999998092651 6.69000005722046 6.76999998092651 5580200 5.5749249458313
"2017-11-03" 6.6100001335144 6.61999988555908 6.55000019073486 6.59999990463257 5565200 5.43493318557739
"2017-11-06" 6.51999998092651 6.55999994277954 6.5 6.55999994277954 3409900 5.4019947052002
"2017-11-07" 6.55000019073486 6.55000019073486 6.44999980926514 6.46000003814697 4171600 5.31964778900146
"2017-11-08" 6.44999980926514 6.48999977111816 6.42000007629395 6.48000001907349 2685600 5.33611631393433
"2017-11-09" 6.46999979019165 6.48000001907349 6.40000009536743 6.46000003814697 3905500 5.31964778900146
"2017-11-10" 6.51000022888184 6.53999996185303 6.44999980926514 6.46000003814697 2640000 5.31964778900146
"2017-11-13" 6.40999984741211 6.44999980926514 6.40000009536743 6.42000007629395 2929800 5.28670787811279
"2017-11-14" 6.42999982833862 6.44000005722046 6.3899998664856 6.3899998664856 2978800 5.26200294494629
"2017-11-15" 6.38000011444092 6.51000022888184 6.36999988555908 6.48999977111816 2835000 5.34435129165649
"2017-11-16" 6.53000020980835 6.53999996185303 6.48999977111816 6.5 1747600 5.35258626937866
"2017-11-17" 6.48999977111816 6.48999977111816 6.44000005722046 6.44999980926514 2476200 5.31141233444214
"2017-11-20" 6.44999980926514 6.44999980926514 6.3899998664856 6.42000007629395 2975800 5.28670787811279
"2017-11-21" 6.42000007629395 6.44999980926514 6.40000009536743 6.40000009536743 2581700 5.27023887634277
"2017-11-22" 6.48000001907349 6.5 6.44000005722046 6.46000003814697 2747400 5.31964778900146
"2017-11-24" 6.61999988555908 6.63000011444092 6.57999992370605 6.59000015258789 3021600 5.42669868469238
"2017-11-27" 6.61999988555908 6.67000007629395 6.59999990463257 6.6100001335144 2881000 5.44316816329956
"2017-11-28" 6.61999988555908 6.65999984741211 6.57999992370605 6.65000009536743 3342400 5.47610759735107
"2017-11-29" 6.71000003814697 6.76999998092651 6.69999980926514 6.73000001907349 5290400 5.54198551177979
"2017-11-30" 6.76999998092651 6.78000020980835 6.67999982833862 6.69000005722046 4879900 5.50904607772827
"2017-12-01" 6.65999984741211 6.65999984741211 6.51000022888184 6.59000015258789 6176000 5.42669868469238
"2017-12-04" 6.59999990463257 6.59999990463257 6.55999994277954 6.57000017166138 4227100 5.41023015975952
"2017-12-05" 6.55000019073486 6.59000015258789 6.5 6.5 3415600 5.35258626937866
"2017-12-06" 6.42999982833862 6.46000003814697 6.40999984741211 6.42999982833862 3838100 5.29494285583496
"2017-12-07" 6.44999980926514 6.53000020980835 6.44999980926514 6.48000001907349 4804400 5.33611631393433
"2017-12-08" 6.61999988555908 6.6399998664856 6.57999992370605 6.6100001335144 3956700 5.44316816329956
"2017-12-11" 6.61999988555908 6.65000009536743 6.6100001335144 6.63000011444092 2617800 5.45963764190674
"2017-12-12" 6.61999988555908 6.65999984741211 6.59000015258789 6.65000009536743 3983200 5.47610759735107
"2017-12-13" 6.6399998664856 6.65000009536743 6.59000015258789 6.59000015258789 4068500 5.42669868469238
"2017-12-14" 6.65000009536743 6.67999982833862 6.55999994277954 6.55999994277954 3802600 5.4019947052002
"2017-12-15" 6.6100001335144 6.61999988555908 6.55000019073486 6.55999994277954 4383900 5.4019947052002
"2017-12-18" 6.63000011444092 6.65999984741211 6.61999988555908 6.63000011444092 3805900 5.45963764190674
"2017-12-19" 6.67000007629395 6.69000005722046 6.65000009536743 6.67000007629395 3054900 5.49257802963257
"2017-12-20" 6.6399998664856 6.69000005722046 6.63000011444092 6.65000009536743 3275800 5.47610759735107
"2017-12-21" 6.67000007629395 6.76000022888184 6.67000007629395 6.69000005722046 4692600 5.50904607772827
"2017-12-22" 6.6100001335144 6.63000011444092 6.57999992370605 6.6100001335144 3077500 5.44316816329956
"2017-12-26" 6.59999990463257 6.61999988555908 6.59000015258789 6.6100001335144 1489900 5.44316816329956
"2017-12-27" 6.59000015258789 6.59999990463257 6.55999994277954 6.57000017166138 3036500 5.41023015975952
"2017-12-28" 6.55999994277954 6.59000015258789 6.53999996185303 6.55000019073486 3645000 5.39376068115234
"2017-12-29" 6.55999994277954 6.55999994277954 6.51999998092651 6.53999996185303 2804800 5.38552570343018
"2018-01-02" 6.55000019073486 6.57000017166138 6.53000020980835 6.55000019073486 3013400 5.39376068115234
"2018-01-03" 6.51000022888184 6.53000020980835 6.48000001907349 6.53000020980835 3396600 5.37729024887085
"2018-01-04" 6.71999979019165 6.76999998092651 6.69999980926514 6.75 5481900 5.55845499038696
"2018-01-05" 6.78000020980835 6.80999994277954 6.73999977111816 6.78999996185303 3553400 5.59139347076416
"2018-01-08" 6.78999996185303 6.82000017166138 6.76000022888184 6.76999998092651 2622300 5.5749249458313
"2018-01-09" 6.76000022888184 6.78000020980835 6.73999977111816 6.76000022888184 3417300 5.56669044494629
"2018-01-10" 6.96000003814697 6.96999979019165 6.92999982833862 6.94000005722046 6035500 5.71491575241089
"2018-01-11" 7.11999988555908 7.15999984741211 7.09000015258789 7.1100001335144 8355500 5.85490560531616
"2018-01-12" 7.17000007629395 7.19999980926514 7.11999988555908 7.17000007629395 5368100 5.9043140411377
"2018-01-16" 7.19999980926514 7.23999977111816 7.17000007629395 7.17999982833862 5176900 5.91254806518555
"2018-01-17" 7.17000007629395 7.21999979019165 7.13000011444092 7.19999980926514 4181500 5.92901802062988
"2018-01-18" 7.19999980926514 7.21999979019165 7.17000007629395 7.19000005722046 2658600 5.92078351974487
"2018-01-19" 7.21999979019165 7.25 7.19999980926514 7.25 3945800 5.97019243240356
"2018-01-22" 7.3600001335144 7.42000007629395 7.34000015258789 7.42000007629395 5994700 6.11018228530884
"2018-01-23" 7.32000017166138 7.36999988555908 7.30000019073486 7.3600001335144 5149900 6.06077480316162
"2018-01-24" 7.42000007629395 7.42999982833862 7.34999990463257 7.42000007629395 5100800 6.11018228530884
"2018-01-25" 7.53000020980835 7.57000017166138 7.48999977111816 7.51999998092651 7293100 6.19253015518188
"2018-01-26" 7.5 7.55000019073486 7.48999977111816 7.55000019073486 3505300 6.21723604202271
"2018-01-29" 7.46000003814697 7.48000001907349 7.42999982833862 7.46000003814697 4993700 6.14312267303467
"2018-01-30" 7.34999990463257 7.36999988555908 7.30999994277954 7.34999990463257 4840900 6.11152458190918
"2018-01-31" 7.3899998664856 7.42000007629395 7.36999988555908 7.40999984741211 5015800 6.16141510009766
"2018-02-01" 7.3600001335144 7.42000007629395 7.34000015258789 7.42000007629395 5253700 6.16972970962524
"2018-02-02" 7.30000019073486 7.32000017166138 7.15999984741211 7.15999984741211 6415300 5.95353984832764
"2018-02-05" 7.1399998664856 7.19999980926514 6.86999988555908 6.90999984741211 9733800 5.74566459655762
"2018-02-06" 6.8899998664856 7.05999994277954 6.86999988555908 7.05000019073486 11341100 5.86207485198975
"2018-02-07" 6.96000003814697 7.05000019073486 6.94999980926514 6.96000003814697 7453900 5.78724050521851
"2018-02-08" 6.94999980926514 6.94999980926514 6.71999979019165 6.73000001907349 7797500 5.59599494934082
"2018-02-09" 6.71000003814697 6.78000020980835 6.51000022888184 6.76000022888184 14570900 5.6209397315979
"2018-02-12" 6.78999996185303 6.90999984741211 6.78999996185303 6.88000011444092 9886300 5.7207202911377
"2018-02-13" 6.78000020980835 6.80999994277954 6.75 6.80000019073486 5265400 5.65419960021973
"2018-02-14" 6.69000005722046 6.92999982833862 6.69000005722046 6.92000007629395 7201800 5.75398015975952
"2018-02-15" 6.94000005722046 6.94000005722046 6.84999990463257 6.92000007629395 4660600 5.75398015975952
"2018-02-16" 6.94000005722046 7.01999998092651 6.94000005722046 6.98000001907349 8275800 5.80387020111084
"2018-02-20" 6.98000001907349 7.01999998092651 6.96999979019165 6.98999977111816 8041400 5.81218385696411
"2018-02-21" 6.98000001907349 7.03000020980835 6.90000009536743 6.92000007629395 9719800 5.75398015975952
"2018-02-22" 6.96999979019165 7.01999998092651 6.92999982833862 6.94999980926514 37092900 5.77892446517944
"2018-02-23" 6.94999980926514 7.03999996185303 6.94000005722046 7.03000020980835 20358400 5.84544515609741
"2018-02-26" 7 7.09999990463257 6.98999977111816 7.07999992370605 14094500 5.88702011108398
"2018-02-27" 7.05999994277954 7.07999992370605 7 7 9538200 5.82049894332886
"2018-02-28" 7.01000022888184 7.01999998092651 6.86999988555908 6.86999988555908 4866300 5.71240520477295
"2018-03-01" 6.84999990463257 6.8899998664856 6.73999977111816 6.80999994277954 7382000 5.66251468658447
"2018-03-02" 6.78000020980835 6.82999992370605 6.73000001907349 6.82999992370605 5887600 5.67914438247681
"2018-03-05" 6.76000022888184 6.82999992370605 6.71999979019165 6.80999994277954 7236000 5.66251468658447
"2018-03-06" 6.84999990463257 6.86999988555908 6.78999996185303 6.82999992370605 6311100 5.67914438247681
"2018-03-07" 6.76999998092651 6.84000015258789 6.75 6.82000017166138 5201500 5.67083024978638
"2018-03-08" 6.82000017166138 6.8600001335144 6.73000001907349 6.76999998092651 5259400 5.6292552947998
"2018-03-09" 6.75 6.80000019073486 6.71999979019165 6.78000020980835 6180300 5.63756990432739
"2018-03-12" 6.76000022888184 6.78999996185303 6.75 6.76999998092651 5558600 5.6292552947998
"2018-03-13" 6.80000019073486 6.82999992370605 6.71000003814697 6.73000001907349 4670700 5.59599494934082
"2018-03-14" 6.71999979019165 6.71999979019165 6.6100001335144 6.61999988555908 6515600 5.50452947616577
"2018-03-15" 6.59000015258789 6.6100001335144 6.55999994277954 6.57000017166138 6018700 5.46295547485352
"2018-03-16" 6.69000005722046 6.73999977111816 6.65999984741211 6.67000007629395 4496000 5.54610538482666
"2018-03-19" 6.69999980926514 6.69999980926514 6.57000017166138 6.6399998664856 6327300 5.52116012573242
"2018-03-20" 6.59999990463257 6.6399998664856 6.57999992370605 6.61999988555908 14446300 5.50452947616577
"2018-03-21" 6.55999994277954 6.61999988555908 6.51000022888184 6.55999994277954 7242000 5.45464038848877
"2018-03-22" 6.42999982833862 6.44000005722046 6.32999992370605 6.34999990463257 14786100 5.28002500534058
"2018-03-23" 6.40999984741211 6.44999980926514 6.32999992370605 6.34000015258789 12380300 5.27170991897583
"2018-03-26" 6.53999996185303 6.55999994277954 6.46999979019165 6.55999994277954 8544500 5.45464038848877
"2018-03-27" 6.53000020980835 6.57000017166138 6.40999984741211 6.44000005722046 9801700 5.35485935211182
"2018-03-28" 6.44000005722046 6.53000020980835 6.40999984741211 6.46999979019165 10818800 5.37980556488037
"2018-03-29" 6.55999994277954 6.59000015258789 6.51999998092651 6.55000019073486 6642600 5.44632530212402
"2018-04-02" 6.55000019073486 6.55000019073486 6.3899998664856 6.42999982833862 5460300 5.34654521942139
"2018-04-03" 6.44000005722046 6.48000001907349 6.40000009536743 6.46000003814697 5431500 5.37149000167847
"2018-04-04" 6.34999990463257 6.46000003814697 6.34999990463257 6.46000003814697 6831100 5.37149000167847
"2018-04-05" 6.57999992370605 6.6399998664856 6.55000019073486 6.59999990463257 7190000 5.4879002571106
"2018-04-06" 6.59999990463257 6.6100001335144 6.5 6.51999998092651 6153300 5.42138051986694
"2018-04-09" 6.59999990463257 6.65000009536743 6.55000019073486 6.55000019073486 6144300 5.44632530212402
"2018-04-10" 6.63000011444092 6.65999984741211 6.59000015258789 6.63000011444092 11099800 5.51284408569336
"2018-04-11" 6.61999988555908 6.6399998664856 6.57999992370605 6.57999992370605 3316600 5.47126960754395
"2018-04-12" 6.59999990463257 6.6399998664856 6.59000015258789 6.59999990463257 3655600 5.4879002571106
"2018-04-13" 6.73999977111816 6.73999977111816 6.59000015258789 6.6100001335144 8224000 5.49621438980103
"2018-04-16" 6.67000007629395 6.71999979019165 6.65999984741211 6.71000003814697 6420600 5.57936525344849
"2018-04-17" 6.69999980926514 6.71000003814697 6.65999984741211 6.67999982833862 3771000 5.55441999435425
"2018-04-18" 6.78000020980835 6.80000019073486 6.73999977111816 6.76000022888184 6027000 5.6209397315979
"2018-04-19" 6.78000020980835 6.80999994277954 6.76000022888184 6.80000019073486 5513900 5.65419960021973
"2018-04-20" 6.78000020980835 6.78999996185303 6.73999977111816 6.78000020980835 3243700 5.63756990432739
"2018-04-23" 6.78000020980835 6.82000017166138 6.76000022888184 6.78999996185303 3546100 5.64588451385498
"2018-04-24" 6.57999992370605 6.6100001335144 6.51999998092651 6.53999996185303 8475800 5.43800973892212
"2018-04-25" 6.51000022888184 6.59000015258789 6.48000001907349 6.57000017166138 4842000 5.46295547485352
"2018-04-26" 6.55000019073486 6.55000019073486 6.48000001907349 6.51000022888184 3205100 5.41306591033936
"2018-04-27" 6.5 6.55000019073486 6.48000001907349 6.53000020980835 4449000 5.42969465255737
"2018-04-30" 6.53999996185303 6.57000017166138 6.51999998092651 6.51999998092651 2444700 5.42138051986694
"2018-05-01" 6.51000022888184 6.51000022888184 6.40000009536743 6.46000003814697 3660000 5.37149000167847
"2018-05-02" 6.48000001907349 6.5 6.44000005722046 6.44999980926514 3070400 5.42447280883789
"2018-05-03" 6.40000009536743 6.42999982833862 6.3600001335144 6.3899998664856 4231500 5.37401247024536
"2018-05-04" 6.34000015258789 6.46000003814697 6.32999992370605 6.44000005722046 2999200 5.41606283187866
"2018-05-07" 6.42000007629395 6.44000005722046 6.3899998664856 6.3899998664856 3033500 5.37401247024536
"2018-05-08" 6.3600001335144 6.3899998664856 6.34000015258789 6.36999988555908 3729700 5.35719299316406
"2018-05-09" 6.44000005722046 6.5 6.42000007629395 6.48999977111816 3103000 5.45811319351196
"2018-05-10" 6.5 6.55999994277954 6.48000001907349 6.55000019073486 3318900 5.50857448577881
"2018-05-11" 6.59999990463257 6.61999988555908 6.57000017166138 6.57999992370605 3580200 5.53380393981934
"2018-05-14" 6.59999990463257 6.59999990463257 6.55000019073486 6.57000017166138 3601300 5.52539443969727
"2018-05-15" 6.46999979019165 6.51000022888184 6.42999982833862 6.48000001907349 4046300 5.44970369338989
"2018-05-16" 6.34000015258789 6.36999988555908 6.26999998092651 6.30999994277954 8611100 5.30673313140869
"2018-05-17" 6.30999994277954 6.32999992370605 6.28999996185303 6.30000019073486 3058100 5.29832363128662
"2018-05-18" 6.17000007629395 6.17999982833862 6.1100001335144 6.13000011444092 5915400 5.15535163879395
"2018-05-21" 6.09999990463257 6.1100001335144 6.07000017166138 6.07999992370605 4533000 5.11330127716064
"2018-05-22" 6.21000003814697 6.21000003814697 6.17000007629395 6.19000005722046 9819800 5.20581245422363
"2018-05-23" 6.03999996185303 6.07000017166138 6 6.05999994277954 8165300 5.09648180007935
"2018-05-24" 6.03000020980835 6.05000019073486 5.96999979019165 6.01000022888184 4507900 5.05443143844604
"2018-05-25" 5.78000020980835 5.84000015258789 5.73999977111816 5.84000015258789 8532400 4.91146087646484
"2018-05-29" 5.34999990463257 5.42999982833862 5.25 5.30999994277954 28305000 4.46572971343994
